time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
9.5367431640625e-07	2	-0.5210385212441434	-5.7143699534001735	-0.39166666666666666	-5.9589285714285714	30	5	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.026849985122680664	2	-0.37941807014588136	-5.8607428033738271	-0.19583333333333333	-6.0148809523809526	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.04346299171447754	2	-0.34494998207699	-5.9129470855035109	-0.13988095238095238	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.060063838958740234	2	-0.2722657071165103	-5.9549113712177961	-0.055952380952380955	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.07642388343811035	2	-0.2377976190476194	-6.0071156533474808	0.0	-6.0708333333333337	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.0929558277130127	2	-0.2377976190476194	-6.0071156533474808	0.0	-6.0708333333333337	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.10961294174194336	2	-0.2377976190476194	-6.0071156533474808	0.0	-6.0708333333333337	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.12614989280700684	2	-0.2377976190476194	-6.0071156533474808	0.0	-6.0708333333333337	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.14269399642944336	2	-0.2377976190476194	-6.0071156533474808	0.0	-6.0708333333333337	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.15928292274475098	2	-0.22380952380952387	-5.9828875616939863	0.0	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.17596793174743652	2	-0.2480376154630171	-5.9688994664558912	-0.027976190476190477	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.19253897666931152	2	-0.2480376154630171	-5.9688994664558912	-0.027976190476190477	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.2091078758239746	2	-0.22380952380952387	-5.9828875616939863	0.0	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.2257089614868164	2	-0.22380952380952387	-5.9828875616939863	0.0	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.24231982231140137	2	-0.22380952380952387	-5.9828875616939863	0.0	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.2588918209075928	2	-0.22380952380952387	-5.9828875616939863	0.0	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.27550482749938965	2	-0.22380952380952387	-5.9828875616939863	0.0	-6.0428571428571427	30	1	75	3.1058285412302489	5.9958718202307253	1	12.105828541230249	4.9958718202307253	0.0	-5.5952380952380949	1	1
