time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
0.0	3	-0.4258656533474799	-5.8088076226322212	-0.47559523809523807	-5.5672619047619047	-30	5	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.026517152786254883	3	-0.3391932831489052	-5.7910714285714278	-0.39166666666666666	-5.5952380952380949	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.04309201240539551	3	-0.2907370998419187	-5.7630952380952376	-0.33571428571428569	-5.5952380952380949	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.05994415283203125	3	-0.2665090081884255	-5.7491071428571425	-0.30773809523809526	-5.5952380952380949	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.07656002044677734	3	-0.22829282129683673	-5.759347139272541	-0.27976190476190477	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.0931241512298584	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.10970711708068848	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.12633013725280762	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.14291715621948242	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.1595151424407959	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.17611408233642578	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.19269514083862305	3	-0.20406472964334352	-5.745359044034446	-0.25178571428571428	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
