time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
9.5367431640625e-07	4	0.022219491548105763	-5.1301519549463324	0.25178571428571428	-5.2035714285714283	-30	5	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.029454946517944336	4	-0.16685284280444873	-5.5300500179230108	-0.11190476190476191	-5.4553571428571432	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.04609394073486328	4	-0.24228091653493225	-5.7351190476190474	-0.27976190476190477	-5.5952380952380949	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.06264781951904297	4	-0.24877281412763302	-5.8357795130557175	-0.33571428571428569	-5.6791666666666663	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.07925987243652344	4	-0.24502471530493564	-5.8982237916007989	-0.36369047619047618	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.09581899642944336	4	-0.22079662365144243	-5.8842356963627038	-0.33571428571428569	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.11275291442871094	4	-0.1481123486909628	-5.8422714106484186	-0.25178571428571428	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.1293327808380127	4	-0.12388425703746957	-5.8282833154103226	-0.22380952380952382	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.14584994316101074	4	-0.051199982076989864	-5.7863190296960374	-0.13988095238095238	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.1624748706817627	4	-0.026971890423496653	-5.7723309344579423	-0.11190476190476191	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.1791088581085205	4	-0.002743798770003414	-5.7583428392198472	-0.083928571428571422	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.1956489086151123	4	-0.002743798770003414	-5.7583428392198472	-0.083928571428571422	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.2122209072113037	4	-0.002743798770003414	-5.7583428392198472	-0.083928571428571422	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.22886300086975098	4	-0.002743798770003414	-5.7583428392198472	-0.083928571428571422	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.24550390243530273	4	-0.002743798770003414	-5.7583428392198472	-0.083928571428571422	-5.7351190476190474	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.26189684867858887	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.2787048816680908	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.2952308654785156	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.3118557929992676	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.3284449577331543	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.3450288772583008	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.3616368770599365	4	-0.016731894008098484	-5.7341147475663536	-0.083928571428571422	-5.7071428571428573	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.3782467842102051	4	-0.030719989246194006	-5.70988665591286	-0.083928571428571422	-5.6791666666666663	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.3948178291320801	4	-0.058696179722384154	-5.6614304726058746	-0.083928571428571422	-5.6232142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.41138696670532227	4	-0.19108093445794194	-5.5440381131611058	-0.13988095238095238	-5.4553571428571432	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.42768096923828125	4	-0.3412018832542926	-5.3399733835177612	-0.16785714285714284	-5.2035714285714283	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.44435977935791016	4	-0.5053109272887379	-5.1116805622209247	-0.19583333333333333	-4.9238095238095241	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.4609248638153076	4	-0.6376956820242957	-4.9942882027761559	-0.25178571428571428	-4.7559523809523814	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.47749996185302734	4	-0.9406813783870001	-4.7492634874712198	-0.39166666666666666	-4.3922619047619049	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.4941129684448242	4	-1.1112823200141466	-4.6216311316110525	-0.47559523809523807	-4.1964285714285712	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.5107138156890869	4	-1.528916577051616	-4.3458864270599236	-0.69940476190476186	-3.7488095238095238	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.5272459983825684	4	-1.9605389293271807	-4.045913630855301	-0.92321428571428577	-3.2732142857142859	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.5438399314880371	4	-2.1451279661924225	-3.8940531833416401	-1.0071428571428571	-3.049404761904762	-30	1	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.5604488849639893	4	-2.5562703256371915	-3.5176480133538401	-1.175	-2.5178571428571428	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.5770649909973145	4	-2.96741268508196	-3.1412428433660406	-1.3428571428571427	-1.9863095238095239	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.5936758518218994	4	-3.193966007661487	-2.9166981208919007	-1.4267857142857143	-1.6785714285714286	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.6102569103240967	4	-3.6190964623443516	-2.5160648592506076	-1.5946428571428573	-1.1190476190476191	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.6268069744110107	4	-3.985530737304831	-2.0492392202415362	-1.6785714285714286	-0.53154761904761905	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.6434400081634521	4	-4.1496397813392765	-1.8209463989446988	-1.706547619047619	-0.25178571428571428	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.6600069999694824	4	-4.419161689685783	-1.2981683789832461	-1.6785714285714286	0.33571428571428569	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.6765928268432617	4	-4.6020112278337155	-0.75765416496100002	-1.5666666666666667	0.89523809523809528	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.6932899951934814	4	-4.693435996907681	-0.48739705794987742	-1.5107142857142857	1.175	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.7098689079284668	4	-4.85205744340212	0.067105251310462855	-1.3708333333333333	1.7345238095238096	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.7263739109039307	4	-4.934246516113381	0.60112756774000786	-1.175	2.2380952380952381	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.7430019378662109	4	-4.9389989149887725	0.88912086881192298	-1.0351190476190477	2.4898809523809522	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.7598447799682617	4	-4.9242756210860605	1.4790955661938483	-0.72738095238095235	2.9934523809523808	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.7764577865600586	4	-4.843359949815571	2.0103740838533906	-0.39166666666666666	3.413095238095238	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.7931129932403564	4	-4.795908066561278	2.2638992968564144	-0.22380952380952382	3.6089285714285713	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.8096938133239746	4	-4.735472388121584	2.7187454407327785	0.055952380952380955	3.9726190476190477	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.8261868953704834	4	-4.608844332314112	3.1148954048867594	0.36369047619047618	4.2523809523809524	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.8428778648376465	4	-4.557644350237122	3.3059763393447028	0.50357142857142856	4.3922619047619049	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.85941481590271	4	-4.441256290845046	3.6639101166070915	0.78333333333333333	4.644047619047619	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.875985860824585	4	-4.286652044561382	4.0116038974540871	1.0910714285714285	4.8678571428571429	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.8926308155059814	4	-4.207475872008201	4.1542286486050415	1.230952380952381	4.9517857142857142	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.90926194190979	4	-4.097579710208827	4.4115019604307637	1.4547619047619047	5.1196428571428569	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.9255268573760986	4	-3.9736954531713575	4.6445471806029897	1.6785714285714286	5.2595238095238095	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.9421408176422119	4	-3.928987368687068	4.7349676496242612	1.7625	5.3154761904761907	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.9587299823760986	4	-3.801355012826902	4.9055685912514093	1.9583333333333333	5.399404761904762	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.9752938747406006	4	-3.732418836689119	5.0099771555107768	2.0702380952380954	5.4553571428571432	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
0.9921388626098633	4	-3.546090301106568	5.246770474505702	2.3500000000000001	5.5672619047619047	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.0085020065307617	4	-3.408217948831003	5.455587603024437	2.573809523809524	5.6791666666666663	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.025101900100708	4	-3.3150536810397275	5.5739842625218987	2.7136904761904761	5.7351190476190474	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.041719913482666	4	-3.2805855929708367	5.6261885446515834	2.7696428571428573	5.7630952380952385	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.0582928657531738	4	-3.2461175049019446	5.6783928267812662	2.825595238095238	5.7910714285714286	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.0751299858093262	4	-3.211649416833054	5.7305971089109509	2.8815476190476192	5.8190476190476188	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.0917019844055176	4	-3.1669413323487645	5.8210175779322242	2.9654761904761906	5.875	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.108388900756836	4	-3.10824515262638	5.8872099553000012	3.049404761904762	5.9029761904761902	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.124950885772705	4	-3.073777064557489	5.9394142374296841	3.1053571428571427	5.9309523809523812	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.1415839195251465	4	-3.073777064557489	5.9394142374296841	3.1053571428571427	5.9309523809523812	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.1580867767333984	4	-3.087765159795585	5.9636423290831786	3.1053571428571427	5.9589285714285714	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.1747348308563232	4	-3.087765159795585	5.9636423290831786	3.1053571428571427	5.9589285714285714	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
1.1913368701934814	4	-3.087765159795585	5.9636423290831786	3.1053571428571427	5.9589285714285714	-30	2	105	-3.1058285412302502	5.9958718202307253	-1	-12.105828541230251	4.9958718202307253	0.0	-5.5952380952380949	1	1
